,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
7018,NC_011916.1,gene,3355502,3355606,+,protein_coding,CCNA_03987,CCNA_03987,NA,hypothetical protein
7020,NC_011916.1,gene,3355603,3356499,+,protein_coding,rpoH,CCNA_03195,NA,RNA polymerase sigma factor RpoH
7023,NC_011916.1,gene,3356661,3356855,-,protein_coding,CCNA_03196,CCNA_03196,NA,hypothetical protein
7025,NC_011916.1,gene,3356950,3357684,+,protein_coding,CCNA_03197,CCNA_03197,NA,alpha/beta hydrolase family protein
7027,NC_011916.1,gene,3357782,3358591,-,protein_coding,cleD,CCNA_03198,NA,two-component receiver protein CleD
7029,NC_011916.1,gene,3358667,3359806,-,protein_coding,CCNA_03199,CCNA_03199,NA,hypothetical protein
7031,NC_011916.1,gene,3359910,3361634,-,protein_coding,CCNA_03200,CCNA_03200,NA,hybrid sensor histidine kinase/receiver domain protein
7033,NC_011916.1,gene,3361732,3363018,-,protein_coding,CCNA_03201,CCNA_03201,NA,adenylosuccinate synthetase
7035,NC_011916.1,gene,3363139,3363765,-,protein_coding,CCNA_03202,CCNA_03202,NA,lipid A 3-O-deacylase PagL
7037,NC_011916.1,gene,3363862,3364839,+,protein_coding,CCNA_03203,CCNA_03203,NA,threonine/serine dehydratase
7039,NC_011916.1,gene,3364972,3366180,+,protein_coding,CCNA_03204,CCNA_03204,NA,alanine racemase
7041,NC_011916.1,gene,3366406,3368058,+,protein_coding,CCNA_03205,CCNA_03205,NA,M28-family zinc peptidase
7043,NC_011916.1,gene,3368261,3369649,+,protein_coding,CCNA_03206,CCNA_03206,NA,L-serine dehydratase
7045,NC_011916.1,gene,3369752,3370579,+,protein_coding,CCNA_03207,CCNA_03207,NA,DUF72 domain-containing protein
7047,NC_011916.1,gene,3370723,3371655,-,protein_coding,CCNA_03208,CCNA_03208,NA,steroid 5-alpha reductase family enzyme
7049,NC_011916.1,gene,3371685,3372908,-,protein_coding,CCNA_03209,CCNA_03209,NA,acetyl-coenzyme A synthetase
7051,NC_011916.1,gene,3373019,3373972,+,protein_coding,CCNA_03210,CCNA_03210,NA,MarR-family transcriptional regulator
7053,NC_011916.1,gene,3374076,3375077,-,protein_coding,CCNA_03211,CCNA_03211,NA,L-Ala-D/L-Glu racemase
7055,NC_011916.1,gene,3375108,3375323,-,protein_coding,CCNA_03212,CCNA_03212,NA,hypothetical protein
7057,NC_011916.1,gene,3375439,3375747,+,protein_coding,CCNA_03213,CCNA_03213,NA,polyhydroxyalkanoic acid system protein
7059,NC_011916.1,gene,3375756,3376166,-,protein_coding,CCNA_03214,CCNA_03214,NA,DUF983 domain-containing protein
7061,NC_011916.1,gene,3376165,3377580,+,protein_coding,CCNA_03215,CCNA_03215,NA,ARO8 family aminotransferase/HTH DNA-binding protein
7063,NC_011916.1,gene,3377577,3377777,-,protein_coding,CCNA_03216,CCNA_03216,NA,hypothetical protein
7065,NC_011916.1,gene,3377939,3378229,+,ncRNA,CCNA_R0185,CCNA_R0185,NA,NA
7068,NC_011916.1,gene,3377955,3378587,-,protein_coding,CCNA_03217,CCNA_03217,NA,TetR-family transcriptional regulator
7070,NC_011916.1,gene,3378665,3379741,+,protein_coding,CCNA_03218,CCNA_03218,NA,periplasmic multidrug efflux lipoprotein precursor
7072,NC_011916.1,gene,3379745,3382813,+,protein_coding,acrB5,CCNA_03219,NA,efflux RND transporter permease subunit
7074,NC_011916.1,gene,3383005,3384636,+,protein_coding,CCNA_03221,CCNA_03221,NA,NAD(P)/FAD-dependent oxidoreductase
7076,NC_011916.1,gene,3384698,3385912,+,protein_coding,CCNA_03222,CCNA_03222,NA,ring hydroxylating dioxygenase%2C alpha-subunit
7078,NC_011916.1,gene,3386049,3386657,+,protein_coding,CCNA_03223,CCNA_03223,NA,TetR-family transcriptional regulator
7080,NC_011916.1,gene,3386717,3386956,-,protein_coding,CCNA_03224,CCNA_03224,NA,hypothetical protein
7082,NC_011916.1,gene,3387075,3388370,-,protein_coding,CCNA_03225,CCNA_03225,NA,Metallo-dependent hydrolase
7084,NC_011916.1,gene,3388367,3389683,-,protein_coding,CCNA_03226,CCNA_03226,NA,basic amino acid/polyamine antiporter (APA) family transporter
7086,NC_011916.1,gene,3389735,3392125,-,protein_coding,CCNA_03227,CCNA_03227,NA,TonB-dependent receptor
7088,NC_011916.1,gene,3392256,3394277,-,protein_coding,CCNA_03228,CCNA_03228,NA,TPR repeat sulfotransferase family protein
7090,NC_011916.1,gene,3394360,3395649,-,protein_coding,CCNA_03229,CCNA_03229,NA,FAD dependent oxidoreductase
7092,NC_011916.1,gene,3395725,3397122,-,protein_coding,glnA2,CCNA_03230,NA,glutamine synthetase
7095,NC_011916.1,gene,3397119,3397646,-,protein_coding,CCNA_03988,CCNA_03988,NA,hypothetical protein
7097,NC_011916.1,gene,3397198,3397377,+,protein_coding,relB-4,CCNA_03231,NA,anti-toxin protein relB-4
7099,NC_011916.1,gene,3397365,3397640,+,protein_coding,relE4,CCNA_03232,NA,toxin protein relE4
7101,NC_011916.1,gene,3397643,3399046,-,protein_coding,CCNA_03233,CCNA_03233,NA,aspartate aminotransferase family protein
7103,NC_011916.1,gene,3399064,3399813,-,protein_coding,CCNA_03234,CCNA_03234,NA,gamma-glutamyl-gamma-aminobutyrate hydrolase family protein
7105,NC_011916.1,gene,3399818,3400963,-,protein_coding,CCNA_03235,CCNA_03235,NA,spermidine/putrescine transport ATP-binding protein potA
7107,NC_011916.1,gene,3401109,3401984,-,protein_coding,CCNA_03236,CCNA_03236,NA,spermidine/putrescine transport system permease protein potC
7109,NC_011916.1,gene,3402127,3403047,-,protein_coding,CCNA_03238,CCNA_03238,NA,ABC-type spermidine/putrescine transport system%2C permease component II
7111,NC_011916.1,gene,3403175,3404281,-,protein_coding,CCNA_03239,CCNA_03239,NA,spermidine/putrescine-binding protein
7113,NC_011916.1,gene,3404359,3405741,-,protein_coding,glnA3,CCNA_03240,NA,glutamine synthetase
7115,NC_011916.1,gene,3405738,3407138,-,protein_coding,CCNA_03241,CCNA_03241,NA,glutamate-1-semialdehyde 2%2C1-aminomutase
7117,NC_011916.1,gene,3407266,3408723,-,protein_coding,CCNA_03242,CCNA_03242,NA,NAD-dependent succinate-semialdehyde dehydrogenase
7119,NC_011916.1,gene,3408720,3410219,-,protein_coding,CCNA_03243,CCNA_03243,NA,NADP+-dependent gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase
7121,NC_011916.1,gene,3410275,3410946,-,protein_coding,CCNA_03244,CCNA_03244,NA,GntR-family transcriptional regulator
7123,NC_011916.1,gene,3411015,3412343,+,protein_coding,CCNA_03245,CCNA_03245,NA,beta alanine-pyruvate transaminase
7125,NC_011916.1,gene,3412371,3413435,-,protein_coding,CCNA_03246,CCNA_03246,NA,DUF2332 family protein
7127,NC_011916.1,gene,3413760,3415601,+,protein_coding,CCNA_03247,CCNA_03247,NA,methyl-accepting chemotaxis protein
7129,NC_011916.1,gene,3415868,3418381,+,protein_coding,CCNA_03248,CCNA_03248,NA,TonB-dependent receptor
7132,NC_011916.1,gene,3418740,3421262,+,protein_coding,CCNA_03249,CCNA_03249,NA,TonB-dependent receptor
7135,NC_011916.1,gene,3421457,3422272,+,protein_coding,CCNA_03250,CCNA_03250,NA,EAL-domain diguanylate phosphodiesterase
7137,NC_011916.1,gene,3422208,3423167,-,protein_coding,CCNA_03989,CCNA_03989,NA,MarR-family HTH transcriptional regulator / N-acyltransferase
7139,NC_011916.1,gene,3423311,3423691,+,protein_coding,CCNA_03252,CCNA_03252,NA,CopY/TcrY-family transcriptional regulator
7141,NC_011916.1,gene,3423688,3425037,+,protein_coding,CCNA_03253,CCNA_03253,NA,MecR1-related antirepressor protein
7143,NC_011916.1,gene,3425131,3426486,+,protein_coding,CCNA_03254,CCNA_03254,NA,pectate lyase
7145,NC_011916.1,gene,3426526,3426575,-,ncRNA,CCNA_R0186,CCNA_R0186,NA,NA
7148,NC_011916.1,gene,3426607,3427053,-,protein_coding,CCNA_03255,CCNA_03255,NA,type II toxin-antitoxin system PemK/MazF family toxin
7150,NC_011916.1,gene,3427166,3428284,+,protein_coding,CCNA_03256,CCNA_03256,NA,chorismate synthase
7152,NC_011916.1,gene,3428398,3428430,+,protein_coding,CCNA_03990,CCNA_03990,NA,hypothetical protein
7154,NC_011916.1,gene,3428458,3429000,+,protein_coding,cleE,CCNA_03257,NA,two-component receiver protein CleE
7156,NC_011916.1,gene,3429049,3429288,+,protein_coding,CCNA_03258,CCNA_03258,NA,hypothetical protein
7158,NC_011916.1,gene,3429300,3429683,-,protein_coding,CCNA_03259,CCNA_03259,NA,cupin domain-containing protein
7160,NC_011916.1,gene,3429697,3430062,-,protein_coding,CCNA_03260,CCNA_03260,NA,queuosine biosynthesis protein QueD
7162,NC_011916.1,gene,3430135,3430767,-,protein_coding,CCNA_03261,CCNA_03261,NA,queuosine biosynthesis protein QueE
7164,NC_011916.1,gene,3430764,3431492,-,protein_coding,CCNA_03262,CCNA_03262,NA,queuosine biosynthesis protein QueC
7166,NC_011916.1,gene,3431964,3434777,+,protein_coding,CCNA_03263,CCNA_03263,NA,TonB-dependent receptor
7168,NC_011916.1,gene,3434954,3436486,+,protein_coding,CCNA_03265,CCNA_03265,NA,CBS pair-family sensor histidine kinase/receiver domain protein
7170,NC_011916.1,gene,3436670,3436996,-,protein_coding,CCNA_03266,CCNA_03266,NA,hypothetical protein
7172,NC_011916.1,gene,3437329,3437760,+,protein_coding,rtrA,CCNA_03267,NA,transcriptional regulatory protein RtrA
7174,NC_011916.1,gene,3437828,3438181,-,protein_coding,dgrB,CCNA_03268,NA,diguanylate receptor protein DgrB
7176,NC_011916.1,gene,3438397,3439374,+,protein_coding,CCNA_03269,CCNA_03269,NA,glucokinase
7178,NC_011916.1,gene,3439382,3440587,-,protein_coding,CCNA_03271,CCNA_03271,NA,methionine gamma-lyase
7180,NC_011916.1,gene,3440693,3441151,+,protein_coding,CCNA_03270,CCNA_03270,NA,AsnC-family transcriptional regulator
7182,NC_011916.1,gene,3441214,3442635,+,protein_coding,CCNA_03272,CCNA_03272,NA,two-component sensor histidine kinase
7184,NC_011916.1,gene,3442639,3442755,-,protein_coding,CCNA_03274,CCNA_03274,NA,hypothetical protein
7186,NC_011916.1,gene,3442706,3442846,-,protein_coding,CCNA_03275,CCNA_03275,NA,hypothetical protein
7188,NC_011916.1,gene,3442782,3443771,+,protein_coding,CCNA_03276,CCNA_03276,NA,glycerophosphoryl diester phosphodiesterase
7190,NC_011916.1,gene,3443871,3443947,-,tRNA,CCNA_R0075,CCNA_R0075,NA,NA
7193,NC_011916.1,gene,3443992,3445041,-,protein_coding,CCNA_03277,CCNA_03277,NA,glycosyltransferase
7195,NC_011916.1,gene,3445147,3446265,-,protein_coding,CCNA_03278,CCNA_03278,NA,NAD(P)/FAD-dependent oxidoreductase
7197,NC_011916.1,gene,3446411,3447247,-,protein_coding,CCNA_03279,CCNA_03279,NA,SDR family oxidoreductase
7199,NC_011916.1,gene,3447503,3450943,-,protein_coding,vor,CCNA_03280,NA,2-oxoacid ferredoxin oxidoreductase Vor
7201,NC_011916.1,gene,3451086,3451583,+,protein_coding,CCNA_03281,CCNA_03281,NA,Lrp-family transcriptional regulator
7203,NC_011916.1,gene,3451608,3451662,+,ncRNA,CCNA_R0187,CCNA_R0187,NA,NA
7206,NC_011916.1,gene,3451802,3452668,+,protein_coding,CCNA_03282,CCNA_03282,NA,pirin family protein
7208,NC_011916.1,gene,3452702,3453721,-,protein_coding,CCNA_03283,CCNA_03283,NA,TIM-barrel metal-dependent hydrolase
7210,NC_011916.1,gene,3453897,3454931,+,protein_coding,CCNA_03284,CCNA_03284,NA,adenosine deaminase
7212,NC_011916.1,gene,3454942,3455910,+,protein_coding,CCNA_03285,CCNA_03285,NA,magnesium and cobalt transport protein CorA
7214,NC_011916.1,gene,3455888,3456568,-,protein_coding,CCNA_03286,CCNA_03286,NA,hypothetical protein
7216,NC_011916.1,gene,3456436,3456741,-,protein_coding,CCNA_03287,CCNA_03287,NA,PadR-family transcriptional regulator
7218,NC_011916.1,gene,3456818,3457006,+,protein_coding,CCNA_03288,CCNA_03288,NA,type II toxin-antitoxin system HicA family toxin
7220,NC_011916.1,gene,3457011,3457406,+,protein_coding,CCNA_03289,CCNA_03289,NA,type II toxin-antitoxin system HicB family antitoxin
7222,NC_011916.1,gene,3457415,3457891,-,protein_coding,CCNA_03290,CCNA_03290,NA,DUF2199 domain-containing protein
7224,NC_011916.1,gene,3457949,3458947,-,protein_coding,CCNA_03291,CCNA_03291,NA,WecE-family pyridoxal phosphate-dependent enzyme
7226,NC_011916.1,gene,3459075,3460628,-,protein_coding,CCNA_03292,CCNA_03292,NA,long-chain-fatty-acid--CoA ligase
7228,NC_011916.1,gene,3460721,3462811,-,protein_coding,fadJ,CCNA_03293,NA,multifunctional fatty acid oxidation complex subunit alpha FadJ
7230,NC_011916.1,gene,3462949,3463206,+,ncRNA,CCNA_R0188,CCNA_R0188,NA,NA
7233,NC_011916.1,gene,3463221,3464447,-,protein_coding,CCNA_03294,CCNA_03294,NA,beta-lactamase family protein
7235,NC_011916.1,gene,3464572,3466500,+,protein_coding,CCNA_03295,CCNA_03295,NA,PAS-family sensor histidine kinase
7237,NC_011916.1,gene,3466675,3467910,+,protein_coding,CCNA_03296,CCNA_03296,NA,TetR-family transcriptional regulator
7239,NC_011916.1,gene,3468011,3469126,+,protein_coding,CCNA_03297,CCNA_03297,NA,hypothetical protein
7241,NC_011916.1,gene,3469206,3472583,-,protein_coding,CCNA_03298,CCNA_03298,NA,TonB-dependent outer membrane receptor
7243,NC_011916.1,gene,3472717,3474228,+,protein_coding,CCNA_03299,CCNA_03299,NA,TolC-family outer membrane protein
7245,NC_011916.1,gene,3474186,3475295,+,protein_coding,CCNA_03300,CCNA_03300,NA,efflux RND transporter periplasmic adaptor subunit
7247,NC_011916.1,gene,3475295,3478420,+,protein_coding,acrB,CCNA_03301,NA,efflux RND transporter permease subunit
7249,NC_011916.1,gene,3478474,3479457,-,protein_coding,narX,CCNA_03302,NA,HWE/HisKA2 family histidine kinase
7252,NC_011916.1,gene,3479680,3480870,-,protein_coding,CCNA_03303,CCNA_03303,NA,translation elongation factor Tu (EF-TU)
7254,NC_011916.1,gene,3480990,3483068,-,protein_coding,CCNA_03304,CCNA_03304,NA,translation elongation factor G (EF-G)
7256,NC_011916.1,gene,3483183,3483656,-,protein_coding,CCNA_03305,CCNA_03305,NA,SSU ribosomal protein S7P
7258,NC_011916.1,gene,3483670,3484041,-,protein_coding,CCNA_03306,CCNA_03306,NA,SSU ribosomal protein S12P
7260,NC_011916.1,gene,3484065,3484331,+,protein_coding,CCNA_03307,CCNA_03307,NA,hypothetical protein
7262,NC_011916.1,gene,3484466,3485245,+,protein_coding,CCNA_03308,CCNA_03308,NA,hypothetical protein
7264,NC_011916.1,gene,3485294,3486370,+,protein_coding,metX1,CCNA_03309,NA,homoserine O-acetyltransferase metX1
7266,NC_011916.1,gene,3486449,3487006,-,protein_coding,nusG,CCNA_03310,NA,transcription antitermination protein NusG
7268,NC_011916.1,gene,3487017,3487334,-,protein_coding,CCNA_03311,CCNA_03311,NA,protein translocase subunit SecE
7270,NC_011916.1,gene,3487433,3487508,-,tRNA,CCNA_R0076,CCNA_R0076,NA,NA
7273,NC_011916.1,gene,3487743,3487922,+,protein_coding,CCNA_03312,CCNA_03312,NA,hypothetical protein
7275,NC_011916.1,gene,3487939,3488355,-,protein_coding,CCNA_03313,CCNA_03313,NA,hypothetical protein
7277,NC_011916.1,gene,3488733,3489665,+,protein_coding,CCNA_03314,CCNA_03314,NA,ferredoxin-NADP reductase
7279,NC_011916.1,gene,3489776,3491002,+,protein_coding,CCNA_03315,CCNA_03315,NA,molybdopterin biosynthesis MoeA protein
7281,NC_011916.1,gene,3491091,3492974,+,protein_coding,CCNA_03316,CCNA_03316,NA,UDP-N-acetylglucosamine 4%2C6-dehydratase/UDP-D-quinovosamine 4-dehydrogenase
7283,NC_011916.1,gene,3492997,3496248,-,protein_coding,dnaE2,CCNA_03317,NA,DNA polymerase III alpha subunit DnaE2/ImuC
7285,NC_011916.1,gene,3496374,3497750,-,protein_coding,imuB,CCNA_03318,NA,DNA polymerase Y-family protein ImuB
7287,NC_011916.1,gene,3497761,3497883,+,ncRNA,CCNA_R0074,CCNA_R0074,NA,NA
7290,NC_011916.1,gene,3497932,3498732,-,protein_coding,imuA,CCNA_03319,NA,ImuA family protein
7292,NC_011916.1,gene,3498842,3502078,+,protein_coding,CCNA_03320,CCNA_03320,NA,Acetyl-CoA carboxylase
7294,NC_011916.1,gene,3502114,3502482,-,protein_coding,CCNA_03321,CCNA_03321,NA,VanZ superfamily protein
7296,NC_011916.1,gene,3502629,3504209,-,protein_coding,CCNA_03322,CCNA_03322,NA,D-3-phosphoglycerate dehydrogenase
7298,NC_011916.1,gene,3504361,3505551,-,protein_coding,CCNA_03323,CCNA_03323,NA,phosphoserine aminotransferase
7300,NC_011916.1,gene,3505687,3506115,-,protein_coding,CCNA_03324,CCNA_03324,NA,hypothetical protein
7302,NC_011916.1,gene,3506186,3506512,-,protein_coding,CCNA_03325,CCNA_03325,NA,hypothetical protein
7304,NC_011916.1,gene,3506595,3508568,+,protein_coding,CCNA_03326,CCNA_03326,NA,two-component sensor histidine kinase
7306,NC_011916.1,gene,3508706,3509071,+,protein_coding,CCNA_03327,CCNA_03327,NA,hypothetical protein
7308,NC_011916.1,gene,3509078,3509905,-,protein_coding,CCNA_03328,CCNA_03328,NA,PhzC/PhzF-family epimerase
7310,NC_011916.1,gene,3509941,3510057,-,protein_coding,CCNA_03329,CCNA_03329,NA,hypothetical protein
7312,NC_011916.1,gene,3509997,3510581,-,protein_coding,CCNA_03330,CCNA_03330,NA,nucleotidyltransferase family protein
7314,NC_011916.1,gene,3510578,3511381,-,protein_coding,CCNA_03331,CCNA_03331,NA,phosphomethylpyrimidine kinase/hydroxymethylpyrimidine kinase
7316,NC_011916.1,gene,3511434,3512258,-,protein_coding,CCNA_03332,CCNA_03332,NA,dihydropteroate synthase
7318,NC_011916.1,gene,3512269,3514662,-,protein_coding,CCNA_03333,CCNA_03333,NA,PAS-family sensor histidine kinase
7320,NC_011916.1,gene,3514514,3516394,-,protein_coding,ftsH,CCNA_03334,NA,cell division protein FtsH
7322,NC_011916.1,gene,3516491,3517717,-,protein_coding,CCNA_03335,CCNA_03335,NA,PP-loop family ATPase
7324,NC_011916.1,gene,3517708,3518562,-,protein_coding,ybgF,CCNA_03336,NA,Tol-Pal system periplasmic component YbgF
7326,NC_011916.1,gene,3518640,3519206,-,protein_coding,pal,CCNA_03337,NA,peptidoglycan-associated lipoprotein pal
7328,NC_011916.1,gene,3519403,3520734,-,protein_coding,tolB,CCNA_03338,NA,Tol-Pal system protein TolB
7330,NC_011916.1,gene,3520731,3521543,-,protein_coding,tolA,CCNA_03339,NA,cell envelope integrity protein TolA
7332,NC_011916.1,gene,3521551,3522069,-,protein_coding,tolR,CCNA_03340,NA,ExbD/TolR family protein
7334,NC_011916.1,gene,3522074,3522772,-,protein_coding,tolQ,CCNA_03341,NA,TolQ protein
7336,NC_011916.1,gene,3522887,3523330,-,protein_coding,CCNA_03342,CCNA_03342,NA,tol-pal system-associated acyl-CoA thioesterase
7338,NC_011916.1,gene,3523327,3524193,-,protein_coding,CCNA_03343,CCNA_03343,NA,FtsW/RodA/SpoVE family cell cycle protein
7340,NC_011916.1,gene,3524183,3525223,-,protein_coding,ruvB,CCNA_03344,NA,Holliday junction DNA helicase RuvB
7342,NC_011916.1,gene,3525220,3525837,-,protein_coding,ruvA,CCNA_03345,NA,Holliday junction DNA helicase RuvA
7344,NC_011916.1,gene,3525834,3526355,-,protein_coding,ruvC,CCNA_03346,NA,crossover junction endodeoxyribonuclease ruvC
7346,NC_011916.1,gene,3526481,3527905,+,protein_coding,CCNA_03347,CCNA_03347,NA,N-acyl-L-amino acid amidohydrolase
7348,NC_011916.1,gene,3527624,3527956,-,protein_coding,CCNA_03991,CCNA_03991,NA,hypothetical protein
7350,NC_011916.1,gene,3528025,3528981,+,protein_coding,CCNA_03348,CCNA_03348,NA,CHAP domain-containing protein
7352,NC_011916.1,gene,3528978,3529166,-,protein_coding,CCNA_03349,CCNA_03349,NA,hypothetical protein
7354,NC_011916.1,gene,3529215,3529412,+,protein_coding,CCNA_03350,CCNA_03350,NA,hypothetical protein
7356,NC_011916.1,gene,3529418,3530380,-,protein_coding,CCNA_03351,CCNA_03351,NA,phosphoribosylamidoimidazole-succinocarboxamide synthase
7358,NC_011916.1,gene,3530448,3531203,-,protein_coding,CCNA_03352,CCNA_03352,NA,YebC/PmpR transcriptional regulator
7360,NC_011916.1,gene,3531298,3532131,-,protein_coding,CCNA_03353,CCNA_03353,NA,YmdB-family phosphoesterase
7362,NC_011916.1,gene,3532153,3532797,-,protein_coding,CCNA_03354,CCNA_03354,NA,5-formyltetrahydrofolate cyclo-ligase
7364,NC_011916.1,gene,3532896,3533067,-,ncRNA,CCNA_R0077,CCNA_R0077,NA,NA
7367,NC_011916.1,gene,3533132,3535117,-,protein_coding,CCNA_03355,CCNA_03355,NA,Dipeptidyl aminopeptidase/acylaminoacyl peptidase
7369,NC_011916.1,gene,3534837,3535031,+,ncRNA,CCNA_R0189,CCNA_R0189,NA,NA
7372,NC_011916.1,gene,3535187,3535513,-,protein_coding,zapA,CCNA_03356,NA,cell division protein ZapA
7374,NC_011916.1,gene,3535517,3535900,-,protein_coding,zauP,CCNA_03357,NA,cell division protein ZauP
7376,NC_011916.1,gene,3536116,3537123,+,protein_coding,CCNA_03358,CCNA_03358,NA,glyceraldehyde 3-phosphate dehydrogenase
7378,NC_011916.1,gene,3537302,3538492,+,protein_coding,CCNA_03359,CCNA_03359,NA,phosphoglycerate kinase
7380,NC_011916.1,gene,3538659,3539750,+,protein_coding,CCNA_03360,CCNA_03360,NA,fructose-bisphosphate aldolase class II
7382,NC_011916.1,gene,3539800,3540480,-,protein_coding,CCNA_03905,CCNA_03905,NA,DUF1109 domain-containing protein
7384,NC_011916.1,gene,3540642,3541286,-,protein_coding,nrsF,CCNA_03273,NA,Anti-sigmaF factor NrsF
7386,NC_011916.1,gene,3541273,3541812,-,protein_coding,sigF,CCNA_03362,NA,ECF-family RNA polymerase sigma factor SigF
7388,NC_011916.1,gene,3542001,3542282,+,protein_coding,CCNA_03363,CCNA_03363,NA,DUF2282 domain-containing protein
7390,NC_011916.1,gene,3542359,3543201,+,protein_coding,CCNA_03364,CCNA_03364,NA,DUF692 domain-containing protein
7392,NC_011916.1,gene,3543194,3543958,+,protein_coding,CCNA_03365,CCNA_03365,NA,hypothetical protein
7394,NC_011916.1,gene,3543955,3544407,+,protein_coding,CCNA_03366,CCNA_03366,NA,DoxX family protein
7396,NC_011916.1,gene,3544531,3545031,+,protein_coding,CCNA_03367,CCNA_03367,NA,chemotaxis receiver domain protein CheYIII
7398,NC_011916.1,gene,3545028,3545456,+,protein_coding,CCNA_03368,CCNA_03368,NA,hypothetical protein
7400,NC_011916.1,gene,3545467,3546042,-,protein_coding,CCNA_03369,CCNA_03369,NA,TSPO-MBR superfamily protein
7402,NC_011916.1,gene,3546207,3546728,+,protein_coding,CCNA_03370,CCNA_03370,NA,acetyltransferase
7404,NC_011916.1,gene,3546725,3547204,-,protein_coding,CCNA_03371,CCNA_03371,NA,bacterioferritin
7406,NC_011916.1,gene,3547357,3547542,-,protein_coding,CCNA_03372,CCNA_03372,NA,bacterioferritin-associated ferredoxin
7408,NC_011916.1,gene,3547674,3548318,+,protein_coding,CCNA_03373,CCNA_03373,NA,thiamine phosphate synthase
7410,NC_011916.1,gene,3548407,3548814,+,protein_coding,CCNA_03374,CCNA_03374,NA,hypothetical protein
7412,NC_011916.1,gene,3548806,3549681,-,protein_coding,CCNA_03375,CCNA_03375,NA,RNA polymerase sigma factor%2C SigJ family
7414,NC_011916.1,gene,3549678,3550217,-,protein_coding,CCNA_03376,CCNA_03376,NA,hypothetical protein
7416,NC_011916.1,gene,3550214,3550669,-,protein_coding,CCNA_03377,CCNA_03377,NA,hypothetical protein
7418,NC_011916.1,gene,3550841,3551641,+,protein_coding,CCNA_03378,CCNA_03378,NA,SuhB-family inositol monophosphatase protein
7420,NC_011916.1,gene,3551638,3551865,-,protein_coding,CCNA_03379,CCNA_03379,NA,Cro/CI family transcriptional regulator
7422,NC_011916.1,gene,3551865,3552536,-,protein_coding,CCNA_03380,CCNA_03380,NA,hypothetical protein
7424,NC_011916.1,gene,3552659,3553729,+,protein_coding,CCNA_03381,CCNA_03381,NA,glycerophosphoryl diester phosphodiesterase
7426,NC_011916.1,gene,3553817,3555118,+,protein_coding,CCNA_03382,CCNA_03382,NA,hypothetical protein
7428,NC_011916.1,gene,3555235,3557088,-,protein_coding,CCNA_03383,CCNA_03383,NA,ABC transporter ATP-binding protein/permease
7430,NC_011916.1,gene,3557213,3557443,+,protein_coding,CCNA_03384,CCNA_03384,NA,LSU ribosomal protein L31P
7433,NC_011916.1,gene,3557618,3558187,+,ncRNA,CCNA_R0190,CCNA_R0190,NA,NA
7436,NC_011916.1,gene,3557646,3558134,-,protein_coding,CCNA_03385,CCNA_03385,NA,YcgN family cysteine cluster protein
7438,NC_011916.1,gene,3558189,3560390,+,protein_coding,pbpC,CCNA_03386,NA,multimodular transpeptidase-transglycosylase PbpC
7440,NC_011916.1,gene,3560500,3561213,-,protein_coding,CCNA_03387,CCNA_03387,NA,aspartate racemase
7442,NC_011916.1,gene,3561263,3561988,-,protein_coding,CCNA_03388,CCNA_03388,NA,ABC-2 family membrane transport protein
7444,NC_011916.1,gene,3561988,3562923,-,protein_coding,CCNA_03389,CCNA_03389,NA,ABC transporter ATP-binding cassette domain protein
7446,NC_011916.1,gene,3563024,3563524,+,protein_coding,CCNA_03390,CCNA_03390,NA,hypothetical protein
7448,NC_011916.1,gene,3563524,3563763,+,protein_coding,CCNA_03391,CCNA_03391,NA,Cro/CI family transcriptional regulator
7450,NC_011916.1,gene,3563760,3564845,-,protein_coding,CCNA_03392,CCNA_03392,NA,phosphoribosylaminoimidazole carboxylase ATPase subunit
7452,NC_011916.1,gene,3564851,3565342,-,protein_coding,CCNA_03393,CCNA_03393,NA,phosphoribosylcarboxyaminoimidazole (NCAIR) mutase
7454,NC_011916.1,gene,3565573,3566286,+,protein_coding,dgcA,CCNA_03394,NA,GGDEF diguanylate cyclase DgcA
7456,NC_011916.1,gene,3566429,3566788,+,protein_coding,CCNA_03395,CCNA_03395,NA,two-component receiver domain protein
7458,NC_011916.1,gene,3566856,3568580,+,protein_coding,CCNA_03396,CCNA_03396,NA,PDZ domain trypsin-like serine protease
7460,NC_011916.1,gene,3568610,3568840,-,protein_coding,CCNA_03397,CCNA_03397,NA,DUF465 domain-containing protein
7462,NC_011916.1,gene,3568899,3569450,-,protein_coding,CCNA_03398,CCNA_03398,NA,TIGR02444 family protein
7464,NC_011916.1,gene,3569377,3569994,-,protein_coding,CCNA_03399,CCNA_03399,NA,UbiX family flavin prenyltransferase
7466,NC_011916.1,gene,3570124,3570297,+,protein_coding,CCNA_03400,CCNA_03400,NA,DUF465 domain-containing protein
7468,NC_011916.1,gene,3570378,3571091,-,protein_coding,trcR,CCNA_03401,NA,RNA polymerase-associated protein TrcR
7470,NC_011916.1,gene,3571232,3572206,-,protein_coding,CCNA_03402,CCNA_03402,NA,NAD(P)H quinone oxidoreductase%2C PIG3 family
7472,NC_011916.1,gene,3572282,3572488,+,protein_coding,CCNA_03403,CCNA_03403,NA,DUF1192 family protein
7474,NC_011916.1,gene,3572670,3573179,+,protein_coding,rcdA,CCNA_03404,NA,protease adaptor protein RcdA
