,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
5560,NC_007624.1,gene,530203,531483,-,protein_coding,BAB_RS28890,BAB_RS28890,BAB2_0533,MFS transporter
5562,NC_007624.1,pseudogene,531488,531665,-,pseudogene,BAB_RS33275,BAB_RS33275,NA,transporter
5564,NC_007624.1,gene,531737,532132,+,protein_coding,BAB_RS28895,BAB_RS28895,NA,hypothetical protein
5566,NC_007624.1,gene,532192,533796,+,protein_coding,BAB_RS28900,BAB_RS28900,BAB2_0534,multicopper oxidase CueO
5568,NC_007624.1,gene,534069,534590,+,protein_coding,BAB_RS28905,BAB_RS28905,BAB2_0535,superoxide dismutase [Cu-Zn]
5570,NC_007624.1,pseudogene,534606,534698,+,pseudogene,BAB_RS33280,BAB_RS33280,NA,cobalamin biosynthesis protein CbiG
5572,NC_007624.1,gene,534848,535072,-,protein_coding,BAB_RS28910,BAB_RS28910,NA,FAD-binding oxidoreductase
5574,NC_007624.1,gene,535072,536175,-,protein_coding,BAB_RS28915,BAB_RS28915,NA,FAD-binding oxidoreductase
5576,NC_007624.1,gene,536412,537515,+,protein_coding,BAB_RS28920,BAB_RS28920,BAB2_0538,ABC transporter ATP-binding protein
5578,NC_007624.1,gene,537641,538660,+,protein_coding,BAB_RS28925,BAB_RS28925,BAB2_0539,iron ABC transporter substrate-binding protein
5580,NC_007624.1,gene,538681,540450,+,protein_coding,BAB_RS28930,BAB_RS28930,BAB2_0540,iron ABC transporter permease
5582,NC_007624.1,gene,540628,541029,+,protein_coding,BAB_RS28935,BAB_RS28935,BAB2_0541,hypothetical protein
5584,NC_007624.1,gene,541099,541443,-,protein_coding,BAB_RS28940,BAB_RS28940,BAB2_0543,TIGR01244 family phosphatase
5586,NC_007624.1,gene,541553,542362,+,protein_coding,BAB_RS28945,BAB_RS28945,BAB2_0544,sulfurtransferase FdhD
5588,NC_007624.1,gene,542363,542839,-,protein_coding,BAB_RS28950,BAB_RS28950,NA,6%2C7-dimethyl-8-ribityllumazine synthase 2
5591,NC_007624.1,gene,543726,544991,+,protein_coding,BAB_RS28955,BAB_RS28955,BAB2_0547,sugar-binding periplasmic protein
5593,NC_007624.1,gene,545267,546148,+,protein_coding,BAB_RS28960,BAB_RS28960,BAB2_0548,sugar ABC transporter permease
5595,NC_007624.1,gene,546145,546327,+,protein_coding,BAB_RS28965,BAB_RS28965,NA,hypothetical protein
5597,NC_007624.1,gene,546418,547026,+,protein_coding,BAB_RS28970,BAB_RS28970,NA,carbohydrate ABC transporter permease
5599,NC_007624.1,gene,547045,548160,+,protein_coding,BAB_RS28975,BAB_RS28975,BAB2_0551,ABC transporter ATP-binding protein
5601,NC_007624.1,gene,548394,548678,+,protein_coding,BAB_RS33285,BAB_RS33285,BAB2_0552,hypothetical protein
5603,NC_007624.1,gene,548722,550131,+,protein_coding,BAB_RS28985,BAB_RS28985,BAB2_0553,MFS transporter
5605,NC_007624.1,pseudogene,550202,550300,-,pseudogene,BAB_RS33290,BAB_RS33290,NA,cobalamin biosynthesis protein CbiG
5607,NC_007624.1,gene,550330,551052,-,protein_coding,BAB_RS28990,BAB_RS28990,BAB2_0554,ribosomal RNA large subunit methyltransferase E
5609,NC_007624.1,gene,551054,552583,-,protein_coding,BAB_RS28995,BAB_RS28995,BAB2_0555,Ppx/GppA family phosphatase
5611,NC_007624.1,gene,552792,553553,-,protein_coding,BAB_RS29000,BAB_RS29000,BAB2_0556,amino acid ABC transporter ATP-binding protein
5613,NC_007624.1,gene,553550,554230,-,protein_coding,BAB_RS29005,BAB_RS29005,BAB2_0557,amino acid ABC transporter permease
5615,NC_007624.1,gene,554410,555183,-,protein_coding,BAB_RS29010,BAB_RS29010,BAB2_0558,amino acid ABC transporter substrate-binding protein
5617,NC_007624.1,gene,555470,559084,-,protein_coding,BAB_RS29015,BAB_RS29015,BAB2_0559,5-oxoprolinase
5619,NC_007624.1,gene,559210,559818,+,protein_coding,BAB_RS29020,BAB_RS29020,BAB2_0560,transcriptional regulator
5621,NC_007624.1,gene,559871,560629,-,protein_coding,BAB_RS29025,BAB_RS29025,BAB2_0561,iron ABC transporter ATP-binding protein
5623,NC_007624.1,gene,560626,561576,-,protein_coding,BAB_RS29030,BAB_RS29030,BAB2_0562,enterobactin ABC transporter permease
5625,NC_007624.1,gene,561569,562531,-,protein_coding,BAB_RS29035,BAB_RS29035,BAB2_0563,iron ABC transporter permease
5627,NC_007624.1,gene,562588,563535,-,protein_coding,BAB_RS29040,BAB_RS29040,BAB2_0564,iron ABC transporter substrate-binding protein
5629,NC_007624.1,gene,563838,564023,+,protein_coding,BAB_RS33295,BAB_RS33295,NA,hypothetical protein
5631,NC_007624.1,gene,564013,565458,-,protein_coding,BAB_RS29045,BAB_RS29045,BAB2_0566,aldehyde dehydrogenase family protein
5633,NC_007624.1,gene,565584,565988,-,protein_coding,BAB_RS29050,BAB_RS29050,NA,DUF3775 domain-containing protein
5635,NC_007624.1,gene,566117,567772,-,protein_coding,BAB_RS29055,BAB_RS29055,BAB2_0569,FAD-binding dehydrogenase
5637,NC_007624.1,gene,567844,568605,-,protein_coding,BAB_RS29060,BAB_RS29060,BAB2_0570,sulfite exporter TauE/SafE family protein
5639,NC_007624.1,gene,568602,568793,-,protein_coding,BAB_RS33300,BAB_RS33300,BAB2_0571,hypothetical protein
5641,NC_007624.1,gene,568778,569632,-,protein_coding,BAB_RS29065,BAB_RS29065,BAB2_0572,branched-chain amino acid aminotransferase
5643,NC_007624.1,gene,569751,570668,-,protein_coding,BAB_RS29070,BAB_RS29070,BAB2_0573,EamA/RhaT family transporter
5645,NC_007624.1,gene,570927,571064,+,protein_coding,BAB_RS29075,BAB_RS29075,BAB2_0574,DUF1127 domain-containing protein
5647,NC_007624.1,gene,571068,571250,-,protein_coding,BAB_RS29080,BAB_RS29080,BAB2_0575,hypothetical protein
5649,NC_007624.1,gene,571433,571921,+,protein_coding,BAB_RS29085,BAB_RS29085,BAB2_0576,DUF2938 domain-containing protein
5651,NC_007624.1,gene,572359,573651,+,protein_coding,BAB_RS29090,BAB_RS29090,BAB2_0578,NCS2 family permease
5653,NC_007624.1,gene,573712,574311,+,protein_coding,BAB_RS29095,BAB_RS29095,BAB2_0579,nucleoside deaminase
5655,NC_007624.1,gene,574389,576155,-,protein_coding,BAB_RS29100,BAB_RS29100,NA,SLC13 family permease
5657,NC_007624.1,gene,576417,577472,-,protein_coding,BAB_RS29105,BAB_RS29105,BAB2_0582,ABC transporter ATP-binding protein
5659,NC_007624.1,gene,577472,578320,-,protein_coding,BAB_RS29110,BAB_RS29110,BAB2_0583,sn-glycerol 3-phosphate ABC transporter permease
5661,NC_007624.1,gene,578332,579213,-,protein_coding,BAB_RS29115,BAB_RS29115,BAB2_0584,sn-glycerol 3-phosphate ABC transporter permease
5663,NC_007624.1,gene,579286,580587,-,protein_coding,BAB_RS29120,BAB_RS29120,BAB2_0585,sn-glycerol-3-phosphate-binding periplasmic protein UgpB
5665,NC_007624.1,gene,580920,581960,-,protein_coding,BAB_RS29125,BAB_RS29125,BAB2_0586,membrane dipeptidase
5667,NC_007624.1,gene,582065,583864,+,protein_coding,BAB_RS29130,BAB_RS29130,BAB2_0587,adenine deaminase
5669,NC_007624.1,gene,583865,584581,-,protein_coding,BAB_RS29135,BAB_RS29135,BAB2_0588,ABC transporter ATP-binding protein
5671,NC_007624.1,gene,584578,585327,-,protein_coding,BAB_RS29140,BAB_RS29140,BAB2_0589,ABC transporter ATP-binding protein
5673,NC_007624.1,pseudogene,585324,586309,-,pseudogene,BAB_RS29145,BAB_RS29145,NA,branched-chain amino acid ABC transporter permease
5675,NC_007624.1,gene,586306,587175,-,protein_coding,BAB_RS29150,BAB_RS29150,BAB2_0592,branched-chain amino acid ABC transporter permease
5677,NC_007624.1,gene,587348,588520,-,protein_coding,BAB_RS29155,BAB_RS29155,BAB2_0593,branched-chain amino acid ABC transporter substrate-binding protein
5679,NC_007624.1,gene,588656,589720,-,protein_coding,BAB_RS29160,BAB_RS29160,BAB2_0594,3-carboxy-cis%2Ccis-muconate cycloisomerase
5681,NC_007624.1,gene,589724,590341,-,protein_coding,BAB_RS29165,BAB_RS29165,BAB2_0595,protocatechuate 3%2C4-dioxygenase subunit alpha
5683,NC_007624.1,gene,590343,591083,-,protein_coding,BAB_RS29170,BAB_RS29170,BAB2_0596,protocatechuate 3%2C4-dioxygenase subunit beta
5685,NC_007624.1,gene,591080,591499,-,protein_coding,BAB_RS29175,BAB_RS29175,BAB2_0597,4-carboxymuconolactone decarboxylase
5687,NC_007624.1,gene,591500,592303,-,protein_coding,BAB_RS29180,BAB_RS29180,BAB2_0598,3-oxoadipate enol-lactonase
5689,NC_007624.1,gene,592397,593305,+,protein_coding,BAB_RS29185,BAB_RS29185,BAB2_0599,pca operon transcription factor PcaQ
5691,NC_007624.1,pseudogene,593716,594887,-,pseudogene,BAB_RS29190,BAB_RS29190,NA,4-hydroxybenzoate 3-monooxygenase
5693,NC_007624.1,gene,595000,595917,+,protein_coding,BAB_RS29195,BAB_RS29195,BAB2_0602,AraC family transcriptional regulator
5695,NC_007624.1,gene,595924,596694,-,protein_coding,BAB_RS29200,BAB_RS29200,BAB2_0603,IclR family transcriptional regulator
5697,NC_007624.1,gene,596878,597585,+,protein_coding,BAB_RS29205,BAB_RS29205,BAB2_0604,3-oxoadipate CoA-transferase subunit A
5699,NC_007624.1,gene,597582,598271,+,protein_coding,BAB_RS29210,BAB_RS29210,BAB2_0605,CoA transferase subunit B
5701,NC_007624.1,gene,598280,599404,+,protein_coding,BAB_RS29215,BAB_RS29215,BAB2_0606,acetyl-CoA C-acyltransferase
5703,NC_007624.1,gene,599515,601242,-,protein_coding,BAB_RS29220,BAB_RS29220,BAB2_0607,amidohydrolase
5705,NC_007624.1,pseudogene,601522,601970,-,pseudogene,BAB_RS29225,BAB_RS29225,NA,AsnC family transcriptional regulator
5707,NC_007624.1,gene,602073,603176,+,protein_coding,BAB_RS29230,BAB_RS29230,BAB2_0610,saccharopine dehydrogenase
5709,NC_007624.1,gene,603361,604134,+,protein_coding,BAB_RS29235,BAB_RS29235,BAB2_0611,amino acid ABC transporter
5711,NC_007624.1,gene,604290,605051,+,protein_coding,BAB_RS29240,BAB_RS29240,BAB2_0612,amino acid ABC transporter
5713,NC_007624.1,gene,605140,606390,+,protein_coding,BAB_RS29245,BAB_RS29245,BAB2_0613,FAD-binding oxidoreductase
5715,NC_007624.1,gene,606799,607002,+,protein_coding,BAB_RS33305,BAB_RS33305,NA,hypothetical protein
5717,NC_007624.1,gene,607291,607704,+,protein_coding,BAB_RS33310,BAB_RS33310,BAB2_0615,AraC family transcriptional regulator
5719,NC_007624.1,gene,607805,608086,-,protein_coding,BAB_RS29255,BAB_RS29255,BAB2_0616,hypothetical protein
5721,NC_007624.1,gene,608254,608328,+,tRNA,BAB_RS29260,BAB_RS29260,BAB2_1169,NA
5724,NC_007624.1,gene,608462,609169,-,protein_coding,BAB_RS29265,BAB_RS29265,BAB2_0617,DNA polymerase III subunit epsilon
5726,NC_007624.1,gene,609230,609427,-,protein_coding,BAB_RS29270,BAB_RS29270,NA,hypothetical protein
5728,NC_007624.1,gene,609574,609762,-,protein_coding,BAB_RS29275,BAB_RS29275,BAB2_0619,hypothetical protein
5730,NC_007624.1,gene,609907,610212,-,protein_coding,BAB_RS29280,BAB_RS29280,BAB2_0620,hypothetical protein
5732,NC_007624.1,gene,610353,610730,+,protein_coding,BAB_RS29285,BAB_RS29285,BAB2_0621,endonuclease V
5734,NC_007624.1,gene,611890,612351,+,protein_coding,BAB_RS29290,BAB_RS29290,NA,GGDEF domain-containing protein
5736,NC_007624.1,gene,612617,612690,-,tRNA,BAB_RS29295,BAB_RS29295,BAB2_1170,NA
5739,NC_007624.1,gene,612880,615069,-,protein_coding,BAB_RS29300,BAB_RS29300,BAB2_0624,alkaline phosphatase
5741,NC_007624.1,gene,615245,616582,-,protein_coding,BAB_RS29305,BAB_RS29305,BAB2_0625,DNA polymerase IV
5743,NC_007624.1,gene,617033,617542,+,protein_coding,BAB_RS29310,BAB_RS29310,BAB2_0626,nucleoside diphosphate kinase regulator
5745,NC_007624.1,gene,617598,617885,-,protein_coding,BAB_RS29315,BAB_RS29315,NA,DUF3572 domain-containing protein
5747,NC_007624.1,gene,618066,618437,+,protein_coding,BAB_RS29320,BAB_RS29320,BAB2_0628,two-component system response regulator
5749,NC_007624.1,gene,618558,619928,+,protein_coding,BAB_RS29325,BAB_RS29325,BAB2_0630,PleD family two-component system response regulator
5751,NC_007624.1,gene,620035,620202,-,protein_coding,BAB_RS29330,BAB_RS29330,BAB2_0631,50S ribosomal protein L33
5753,NC_007624.1,gene,620361,621503,-,protein_coding,BAB_RS29335,BAB_RS29335,BAB2_0632,MFS transporter
5755,NC_007624.1,gene,621578,622309,-,protein_coding,BAB_RS29340,BAB_RS29340,BAB2_0633,NUDIX hydrolase
5757,NC_007624.1,gene,622318,622779,-,protein_coding,BAB_RS29345,BAB_RS29345,BAB2_0634,DUF983 domain-containing protein
5759,NC_007624.1,gene,622779,625130,-,protein_coding,BAB_RS29350,BAB_RS29350,BAB2_0635,ribonuclease R
5761,NC_007624.1,gene,625134,627767,-,protein_coding,BAB_RS29355,BAB_RS29355,BAB2_0636,type I DNA topoisomerase
5763,NC_007624.1,gene,628200,629381,-,protein_coding,BAB_RS29365,BAB_RS29365,BAB2_0638,DNA-protecting protein DprA
5765,NC_007624.1,gene,629378,629983,-,protein_coding,BAB_RS29370,BAB_RS29370,BAB2_0639,glycerol-3-phosphate acyltransferase
5767,NC_007624.1,gene,630058,631344,-,protein_coding,BAB_RS29375,BAB_RS29375,BAB2_0640,dihydroorotase
5769,NC_007624.1,gene,631341,632309,-,protein_coding,BAB_RS29380,BAB_RS29380,BAB2_0641,aspartate carbamoyltransferase
5771,NC_007624.1,gene,632493,634121,+,protein_coding,BAB_RS29385,BAB_RS29385,BAB2_0642,acyl-CoA dehydrogenase
5773,NC_007624.1,gene,634106,634594,-,protein_coding,BAB_RS29390,BAB_RS29390,BAB2_0643,Holliday junction resolvase RuvX
5775,NC_007624.1,gene,634694,635407,+,protein_coding,BAB_RS29395,BAB_RS29395,BAB2_0644,metal-dependent hydrolase
5777,NC_007624.1,gene,635502,635789,+,protein_coding,BAB_RS29400,BAB_RS29400,BAB2_0645,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit C
5779,NC_007624.1,gene,635848,637329,+,protein_coding,gatA,BAB_RS29405,BAB2_0646,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit A
5781,NC_007624.1,gene,637354,637578,+,protein_coding,BAB_RS33315,BAB_RS33315,BAB2_0647,hypothetical protein
5783,NC_007624.1,gene,637563,637745,+,protein_coding,BAB_RS29410,BAB_RS29410,BAB2_0648,hypothetical protein
5785,NC_007624.1,gene,637751,639850,-,protein_coding,BAB_RS29415,BAB_RS29415,BAB2_0649,DNA topoisomerase IV subunit B
5787,NC_007624.1,gene,640155,641084,+,protein_coding,BAB_RS29420,BAB_RS29420,BAB2_0650,membrane protein
5789,NC_007624.1,gene,641088,641846,-,protein_coding,BAB_RS29425,BAB_RS29425,BAB2_0651,lipoate-protein ligase B
5791,NC_007624.1,gene,642019,643488,-,protein_coding,BAB_RS29430,BAB_RS29430,BAB2_0652,histidine kinase
5793,NC_007624.1,gene,643728,644228,+,protein_coding,BAB_RS29435,BAB_RS29435,BAB2_0653,BA14K family protein
5795,NC_007624.1,gene,644210,644458,+,protein_coding,BAB_RS33320,BAB_RS33320,NA,hypothetical protein
5797,NC_007624.1,gene,644572,644647,+,tRNA,BAB_RS29440,BAB_RS29440,BAB2_1171,NA
5800,NC_007624.1,gene,644732,645892,-,protein_coding,BAB_RS29445,BAB_RS29445,BAB2_0654,virulence factor family protein
5802,NC_007624.1,gene,646141,648759,-,protein_coding,BAB_RS29450,BAB_RS29450,BAB2_0655,bifunctional lysylphosphatidylglycerol flippase/synthetase MprF
5804,NC_007624.1,gene,648947,649693,+,protein_coding,BAB_RS29455,BAB_RS29455,BAB2_0656,cytochrome c biogenesis protein CcdA
5806,NC_007624.1,gene,649775,651139,+,protein_coding,BAB_RS29460,BAB_RS29460,BAB2_0657,bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
5808,NC_007624.1,gene,651243,653066,+,protein_coding,BAB_RS29465,BAB_RS29465,BAB2_0658,glutamine--fructose-6-phosphate aminotransferase
5810,NC_007624.1,gene,653221,655329,-,protein_coding,BAB_RS29470,BAB_RS29470,BAB2_0659,DNA helicase RecG
5812,NC_007624.1,gene,655480,655767,+,protein_coding,BAB_RS29475,BAB_RS29475,BAB2_0660,succinate dehydrogenase assembly factor 2 family protein
5814,NC_007624.1,gene,655778,659290,+,protein_coding,BAB_RS29480,BAB_RS29480,BAB2_0661,transcription-repair coupling factor
5816,NC_007624.1,gene,659362,659781,+,protein_coding,BAB_RS29485,BAB_RS29485,BAB2_0662,FosX/FosE/FosI family fosfomycin resistance thiol transferase
5818,NC_007624.1,gene,659957,660631,-,protein_coding,BAB_RS29490,BAB_RS29490,BAB2_0663,DsbA family protein
5820,NC_007624.1,gene,660810,662657,-,protein_coding,BAB_RS29495,BAB_RS29495,BAB2_0664,ABC transporter substrate-binding protein
5822,NC_007624.1,gene,663002,663619,+,protein_coding,BAB_RS29500,BAB_RS29500,BAB2_0665,invasion associated locus B family protein
5824,NC_007624.1,gene,663752,664090,-,protein_coding,BAB_RS29505,BAB_RS29505,BAB2_0666,heat shock protein HspQ
5826,NC_007624.1,gene,664163,665407,-,protein_coding,BAB_RS29510,BAB_RS29510,BAB2_0667,2-octaprenyl-6-methoxyphenyl hydroxylase
5828,NC_007624.1,gene,665707,666537,+,protein_coding,BAB_RS29515,BAB_RS29515,BAB2_0668,phosphatidylcholine/phosphatidylserine synthase
5830,NC_007624.1,gene,666534,667250,+,protein_coding,BAB_RS29520,BAB_RS29520,BAB2_0669,quinone oxidoreductase
5832,NC_007624.1,gene,667328,667510,+,protein_coding,BAB_RS33325,BAB_RS33325,NA,quinone oxidoreductase
5834,NC_007624.1,gene,667614,669176,+,protein_coding,BAB_RS29530,BAB_RS29530,BAB2_0670,ABC transporter ATP-binding protein
5836,NC_007624.1,gene,669176,670258,+,protein_coding,BAB_RS29535,BAB_RS29535,BAB2_0671,ABC transporter permease
5838,NC_007624.1,gene,670263,671168,+,protein_coding,BAB_RS29540,BAB_RS29540,BAB2_0672,ABC transporter permease
5840,NC_007624.1,gene,671251,672318,+,protein_coding,BAB_RS29545,BAB_RS29545,BAB2_0673,BMP family ABC transporter substrate-binding protein
5842,NC_007624.1,gene,672458,673771,-,protein_coding,BAB_RS29550,BAB_RS29550,BAB2_0674,30S ribosomal protein S12 methylthiotransferase RimO
5844,NC_007624.1,gene,673935,674420,-,protein_coding,BAB_RS29555,BAB_RS29555,BAB2_0675,bacterioferritin
5846,NC_007624.1,gene,674386,674697,-,protein_coding,BAB_RS29560,BAB_RS29560,BAB2_0676,(2Fe-2S)-binding protein
5848,NC_007624.1,gene,675153,675467,-,protein_coding,BAB_RS29565,BAB_RS29565,BAB2_0677,antibiotic biosynthesis monooxygenase
5850,NC_007624.1,gene,675584,676045,-,protein_coding,BAB_RS29570,BAB_RS29570,BAB2_0678,transcriptional regulator
5852,NC_007624.1,gene,676291,676749,-,protein_coding,BAB_RS29575,BAB_RS29575,BAB2_0679,YbaK/EbsC family protein
5854,NC_007624.1,gene,677008,677097,+,tRNA,BAB_RS29580,BAB_RS29580,BAB2_1172,NA
5857,NC_007624.1,gene,677222,677629,-,protein_coding,BAB_RS29585,BAB_RS29585,BAB2_0680,hypothetical protein
5859,NC_007624.1,gene,677976,678299,+,protein_coding,BAB_RS29590,BAB_RS29590,NA,hypothetical protein
5861,NC_007624.1,pseudogene,678396,678754,+,pseudogene,BAB_RS29595,BAB_RS29595,BAB2_0681,IS5/IS1182 family transposase
5863,NC_007624.1,gene,678839,679306,+,protein_coding,BAB_RS29600,BAB_RS29600,BAB2_0682,IS66 family insertion sequence hypothetical protein
5865,NC_007624.1,gene,679303,679656,+,protein_coding,BAB_RS29605,BAB_RS29605,BAB2_0683,IS66 family insertion sequence hypothetical protein
5867,NC_007624.1,gene,679706,681277,+,protein_coding,BAB_RS29610,BAB_RS29610,BAB2_0684,IS66 family transposase
5869,NC_007624.1,gene,681274,681879,+,protein_coding,BAB_RS29615,BAB_RS29615,BAB2_0685,YecA family protein
5871,NC_007624.1,pseudogene,681946,682362,+,pseudogene,BAB_RS33330,BAB_RS33330,NA,IS5/IS1182 family transposase
5873,NC_007624.1,gene,682822,684045,+,protein_coding,BAB_RS29625,BAB_RS29625,BAB2_0687,AraC family transcriptional regulator
5875,NC_007624.1,gene,684129,684311,+,protein_coding,BAB_RS29630,BAB_RS29630,NA,hypothetical protein
5877,NC_007624.1,gene,684428,684925,-,protein_coding,BAB_RS29635,BAB_RS29635,BAB2_0689,DUF995 domain-containing protein
5879,NC_007624.1,gene,685042,685986,-,protein_coding,BAB_RS29640,BAB_RS29640,BAB2_0690,mannan endo-1%2C4-beta-mannosidase
5881,NC_007624.1,gene,686036,686581,-,protein_coding,BAB_RS29645,BAB_RS29645,BAB2_0691,DUF995 domain-containing protein
5883,NC_007624.1,gene,686571,687995,-,protein_coding,BAB_RS29650,BAB_RS29650,BAB2_0692,UDP-glucose/GDP-mannose dehydrogenase family protein
5885,NC_007624.1,gene,688010,689854,-,protein_coding,BAB_RS29655,BAB_RS29655,BAB2_0693,cellulose synthase
5887,NC_007624.1,gene,689851,690837,-,protein_coding,BAB_RS29660,BAB_RS29660,BAB2_0694,UDP-glucose 4-epimerase GalE
5889,NC_007624.1,gene,690837,691850,-,protein_coding,BAB_RS29665,BAB_RS29665,BAB2_0695,NAD-dependent epimerase/dehydratase family protein
5891,NC_007624.1,pseudogene,692357,692556,+,pseudogene,BAB_RS33335,BAB_RS33335,NA,hypothetical protein
5893,NC_007624.1,gene,692644,692991,+,protein_coding,BAB_RS29670,BAB_RS29670,BAB2_0697,hypothetical protein
5895,NC_007624.1,gene,693418,694995,+,protein_coding,BAB_RS29675,BAB_RS29675,BAB2_0699,peptide ABC transporter substrate-binding protein
5897,NC_007624.1,gene,695105,696682,+,protein_coding,BAB_RS29680,BAB_RS29680,BAB2_0700,peptide ABC transporter substrate-binding protein
5899,NC_007624.1,gene,696897,697820,+,protein_coding,BAB_RS29685,BAB_RS29685,BAB2_0701,ABC transporter
5901,NC_007624.1,gene,697813,698946,+,protein_coding,BAB_RS29690,BAB_RS29690,BAB2_0702,peptide ABC transporter permease
5903,NC_007624.1,gene,698948,700558,+,protein_coding,BAB_RS29695,BAB_RS29695,BAB2_0703,ABC transporter ATP-binding protein
5905,NC_007624.1,gene,700640,701278,+,protein_coding,BAB_RS29700,BAB_RS29700,BAB2_0704,DNA oxidative demethylase AlkB
5907,NC_007624.1,gene,701292,701684,-,protein_coding,BAB_RS29705,BAB_RS29705,BAB2_0705,IS5/IS1182 family transposase
5909,NC_007624.1,gene,701681,702049,-,protein_coding,BAB_RS29710,BAB_RS29710,BAB2_0706,IS5/IS1182 family transposase
5911,NC_007624.1,pseudogene,702193,702282,-,pseudogene,BAB_RS33340,BAB_RS33340,NA,cobalamin biosynthesis protein CbiG
5913,NC_007624.1,gene,702281,703591,-,protein_coding,BAB_RS29715,BAB_RS29715,BAB2_0707,MFS transporter
5915,NC_007624.1,gene,703838,704860,+,protein_coding,BAB_RS29720,BAB_RS29720,BAB2_0708,S58 family peptidase
5917,NC_007624.1,gene,705155,707614,+,protein_coding,BAB_RS29725,BAB_RS29725,BAB2_0709,DNA translocase FtsK
5919,NC_007624.1,gene,707882,708061,+,protein_coding,BAB_RS33345,BAB_RS33345,NA,hypothetical protein
5921,NC_007624.1,gene,708077,708286,+,protein_coding,BAB_RS33350,BAB_RS33350,NA,hypothetical protein
5923,NC_007624.1,pseudogene,708242,708429,-,pseudogene,BAB_RS33355,BAB_RS33355,NA,hypothetical protein
5925,NC_007624.1,gene,708373,709068,+,protein_coding,BAB_RS29730,BAB_RS29730,BAB2_0711,SURF1 family protein
5927,NC_007624.1,gene,709057,710442,-,protein_coding,BAB_RS29735,BAB_RS29735,BAB2_0712,dihydrolipoyl dehydrogenase
5929,NC_007624.1,gene,710456,711751,-,protein_coding,BAB_RS29740,BAB_RS29740,BAB2_0713,2-oxo acid dehydrogenase subunit E2
5931,NC_007624.1,gene,711752,712765,-,protein_coding,BAB_RS29745,BAB_RS29745,BAB2_0714,alpha-ketoacid dehydrogenase subunit beta
5933,NC_007624.1,gene,712869,714056,-,protein_coding,BAB_RS29750,BAB_RS29750,BAB2_0715,3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) subunit alpha
5935,NC_007624.1,gene,714353,714604,-,protein_coding,BAB_RS29755,BAB_RS29755,BAB2_0716,hypothetical protein
5937,NC_007624.1,gene,714657,715658,-,protein_coding,BAB_RS29760,BAB_RS29760,BAB2_0717,ABC transporter ATP-binding protein
5939,NC_007624.1,gene,715688,716758,-,protein_coding,BAB_RS29765,BAB_RS29765,BAB2_0718,gfo/Idh/MocA family oxidoreductase
5941,NC_007624.1,gene,716755,717594,-,protein_coding,BAB_RS29770,BAB_RS29770,BAB2_0719,carbohydrate ABC transporter permease
5943,NC_007624.1,gene,717607,718551,-,protein_coding,BAB_RS29775,BAB_RS29775,BAB2_0720,sugar ABC transporter permease
5945,NC_007624.1,pseudogene,718924,720183,-,pseudogene,BAB_RS33360,BAB_RS33360,NA,sugar ABC transporter substrate-binding protein
5947,NC_007624.1,gene,720180,720368,-,protein_coding,BAB_RS33365,BAB_RS33365,BAB2_0723,hypothetical protein
5949,NC_007624.1,gene,720532,721419,+,protein_coding,BAB_RS29790,BAB_RS29790,BAB2_0724,N-acetylglucosamine kinase
5951,NC_007624.1,gene,721416,722189,+,protein_coding,BAB_RS29795,BAB_RS29795,BAB2_0725,GntR family transcriptional regulator
5953,NC_007624.1,gene,722240,722395,-,protein_coding,BAB_RS29800,BAB_RS29800,NA,cytochrome bd-I oxidase subunit CydX
5955,NC_007624.1,gene,722412,723566,-,protein_coding,BAB_RS29805,BAB_RS29805,BAB2_0727,cytochrome d ubiquinol oxidase subunit II
5957,NC_007624.1,gene,723572,725149,-,protein_coding,BAB_RS29810,BAB_RS29810,BAB2_0728,cytochrome bd oxidase subunit I
5959,NC_007624.1,gene,725292,726974,-,protein_coding,BAB_RS29815,BAB_RS29815,BAB2_0729,thiol reductant ABC exporter subunit CydC
5961,NC_007624.1,gene,726971,728707,-,protein_coding,BAB_RS29820,BAB_RS29820,BAB2_0730,thiol reductant ABC exporter subunit CydD
5963,NC_007624.1,gene,728704,729240,-,protein_coding,BAB_RS29825,BAB_RS29825,BAB2_0731,GbsR/MarR family transcriptional regulator
5965,NC_007624.1,gene,729316,729648,-,protein_coding,BAB_RS33370,BAB_RS33370,BAB2_0732,hypothetical protein
5967,NC_007624.1,gene,729665,730027,-,protein_coding,BAB_RS29830,BAB_RS29830,BAB2_0733,cation:proton antiporter
5969,NC_007624.1,gene,730024,730305,-,protein_coding,BAB_RS29835,BAB_RS29835,BAB2_0734,K+/H+ antiporter subunit F
5971,NC_007624.1,gene,730302,730817,-,protein_coding,BAB_RS29840,BAB_RS29840,BAB2_0735,Na+/H+ antiporter subunit E
5973,NC_007624.1,gene,730814,732442,-,protein_coding,BAB_RS29845,BAB_RS29845,BAB2_0736,monovalent cation/H+ antiporter subunit D
5975,NC_007624.1,gene,732445,732783,-,protein_coding,BAB_RS29850,BAB_RS29850,BAB2_0737,Na+/H+ antiporter subunit C
